Index,DateTime,Latitude,Longitude,Elevation,Velocity,MainPackSOC,MainPackVoltage,MainPackCurrent,ArrayCurrent,Identity,Array Power,Battery Power,Motor Power
635253173674888000,1/14/2014 5:29:27 PM,4440.7955,9300.9867,292.6,44,30.5,97.8,5.08,6.3018,119264,616.31604,496.824,119.49204
635253173685029000,1/14/2014 5:29:28 PM,4440.7955,9300.9867,293.3,44,30.5,97.8,4.65,6.2404,119265,610.31112,454.77,155.54112
635253173695179000,1/14/2014 5:29:29 PM,4440.8155,9300.9966,293.2,44,30.5,97.8,0.68,6.2404,119266,610.31112,66.504,543.80712
635253173705320000,1/14/2014 5:29:30 PM,4440.8254,9301.0015,293.1,44,30.5,97.8,0.33,6.3632,119267,622.32096,32.274,590.04696
635253173715440000,1/14/2014 5:29:31 PM,4440.8352,9301.0063,292.7,44,30.5,97.8,0.55,6.4757,119268,633.32346,53.79,579.53346
635253173725601000,1/14/2014 5:29:32 PM,4440.8451,9301.0111,292.1,43,30.5,97.8,-0.32,6.3018,119269,616.31604,-31.296,647.61204
635253173735742000,1/14/2014 5:29:33 PM,4440.8451,9301.0111,292.2,43,30.5,97.8,-0.45,6.2404,119270,610.31112,-44.01,654.32112
635253173745892000,1/14/2014 5:29:34 PM,4440.8651,9301.0203,292.6,44,30.5,97.8,-0.95,6.2404,119271,610.31112,-92.91,703.22112
635253173756023000,1/14/2014 5:29:35 PM,4440.8752,9301.0249,292.9,44,30.5,97.8,-0.8,6.3632,119272,622.32096,-78.24,700.56096
635253173766143000,1/14/2014 5:29:36 PM,4440.8852,9301.0296,293,44,30.5,97.8,-0.6,6.3018,119273,616.31604,-58.68,674.99604
635253173776274000,1/14/2014 5:29:37 PM,4440.8952,9301.0343,293.3,44,30.5,97.8,-1.88,6.2404,119274,610.31112,-183.864,794.17512
635253173786414000,1/14/2014 5:29:38 PM,4440.8952,9301.0343,292.8,44,30.5,97.8,-1.45,6.3632,119275,622.32096,-141.81,764.13096
635253173796565000,1/14/2014 5:29:39 PM,4440.9151,9301.0435,292,44,30.5,97.8,-2.32,6.3632,119276,622.32096,-226.896,849.21696
635253173806716000,1/14/2014 5:29:40 PM,4440.9251,9301.0484,291.9,44,30.5,97.5,-2.07,6.1949,119277,604.00275,-201.825,805.82775
635253173826777000,1/14/2014 5:29:42 PM,4440.9449,9301.0582,292,44,30.5,97.5,-5.92,6.359,119278,620.0025,-577.2,1197.2025
635253173827067000,1/14/2014 5:29:42 PM,4440.9449,9301.0582,292,44,30.5,97.5,-5.92,6.2359,119279,608.00025,-577.2,1185.20025
635253173837127000,1/14/2014 5:29:43 PM,4440.9449,9301.0582,293,44,30.5,97.5,-5.92,6.2359,119280,608.00025,-577.2,1185.20025
635253173847288000,1/14/2014 5:29:44 PM,4440.9648,9301.0678,292.9,43,30.5,97.5,-7.8,6.2359,119281,608.00025,-760.5,1368.50025
635253173857408000,1/14/2014 5:29:45 PM,4440.9747,9301.0724,292.9,43,30.5,97.5,-8.72,6.2359,119282,608.00025,-850.2,1458.20025
635253173867549000,1/14/2014 5:29:46 PM,4440.9845,9301.077,292.8,43,30.5,97.5,-8.45,6.2359,119283,608.00025,-823.875,1431.87525
635253173877690000,1/14/2014 5:29:47 PM,4440.9944,9301.0819,293.2,43,30.5,97.5,-9.05,6.359,119284,620.0025,-882.375,1502.3775
635253173887840000,1/14/2014 5:29:48 PM,4440.9944,9301.0819,293.6,43,30.5,97.5,-8.52,6.4821,119285,632.00475,-830.7,1462.70475
635253173897981000,1/14/2014 5:29:49 PM,4441.0139,9301.0919,294.1,43,30.5,97.2,-9.8,6.4987,119286,631.67364,-952.56,1584.23364
635253173908161000,1/14/2014 5:29:50 PM,4441.0236,9301.0968,294.3,43,30.5,97.2,-10.65,3.7326,119287,362.80872,-1035.18,1397.98872
635253173918242000,1/14/2014 5:29:51 PM,4441.0333,9301.1017,295,43,30.5,97.2,-11.12,6.3548,119288,617.68656,-1080.864,1698.55056
635253173928393000,1/14/2014 5:29:52 PM,4441.043,9301.1065,295.3,43,30.5,97.2,-12.2,6.2314,119289,605.69208,-1185.84,1791.53208
635253173938533000,1/14/2014 5:29:53 PM,4441.043,9301.1065,295.1,43,30.5,97.2,-12,6.1799,119290,600.68628,-1166.4,1767.08628
635253173948664000,1/14/2014 5:29:54 PM,4441.0623,9301.1158,295.3,42,30.5,97.2,-12.4,6.1799,119291,600.68628,-1205.28,1805.96628
635253173958834000,1/14/2014 5:29:55 PM,4441.072,9301.1203,295.5,43,30.5,97.2,-14.2,6.1799,119292,600.68628,-1380.24,1980.92628
635253173968945000,1/14/2014 5:29:56 PM,4441.0817,9301.1248,295.1,43,30.5,97,-13.65,6.3093,119293,612.0021,-1324.05,1936.0521
635253173979085000,1/14/2014 5:29:57 PM,4441.0914,9301.1292,295.3,43,30.5,97.2,-13.45,6.4679,119294,628.67988,-1307.34,1936.01988
635253173990976000,1/14/2014 5:29:59 PM,4441.1012,9301.1337,295.9,43,30.5,97.2,-12.67,6.2314,119295,605.69208,-1231.524,1837.21608
635253173999397000,1/14/2014 5:29:59 PM,4441.1109,9301.1383,296.5,43,30.5,97.2,-12,6.1183,119296,594.69876,-1166.4,1761.09876
635253174009827000,1/14/2014 5:30:00 PM,4441.1207,9301.1428,297,43,30.5,97.2,-10.52,5.9949,119297,582.70428,-1022.544,1605.24828
635253174019668000,1/14/2014 5:30:01 PM,4441.1305,9301.1474,298.3,43,30.5,97.2,-11.25,6.3548,119298,617.68656,-1093.5,1711.18656
635253174029908000,1/14/2014 5:30:02 PM,4441.1403,9301.1519,299.1,43,30.5,97.2,-9.85,5.9332,119299,576.70704,-957.42,1534.12704
635253174039929000,1/14/2014 5:30:03 PM,4441.1501,9301.1565,299.7,43,30.5,97.2,-9.85,6.2931,119300,611.68932,-957.42,1569.10932
635253174050109000,1/14/2014 5:30:05 PM,4441.1598,9301.1612,300.1,43,30.5,97.2,-9.2,6.1799,119301,600.68628,-894.24,1494.92628
635253174060340000,1/14/2014 5:30:06 PM,4441.1696,9301.1658,300.5,43,30.5,97.2,-8.45,6.3548,119302,617.68656,-821.34,1439.02656
635253174070371000,1/14/2014 5:30:07 PM,4441.1793,9301.1705,300.6,43,30.5,97.2,-8.35,6.5398,119303,635.66856,-811.62,1447.28856
635253174080491000,1/14/2014 5:30:08 PM,4441.1891,9301.1751,301,43,30.5,97.2,-8.52,6.2931,119304,611.68932,-828.144,1439.83332
635253174090622000,1/14/2014 5:30:09 PM,4441.1989,9301.1798,301.2,43,30.5,97.2,-8.52,6.2314,119305,605.69208,-828.144,1433.83608
635253174100822000,1/14/2014 5:30:10 PM,4441.2087,9301.1845,301.6,43,30.5,97.2,-10.47,6.3548,119306,617.68656,-1017.684,1635.37056
635253174110923000,1/14/2014 5:30:11 PM,4441.2186,9301.189,302,43,30.5,97.2,-10.95,6.4781,119307,629.67132,-1064.34,1694.01132
635253174121043000,1/14/2014 5:30:12 PM,4441.2284,9301.1935,302.1,43,30.5,97.2,-10.95,6.4165,119308,623.6838,-1064.34,1688.0238
635253174131184000,1/14/2014 5:30:13 PM,4441.2382,9301.1982,302.7,43,30.5,97.2,-11.05,6.1183,119309,594.69876,-1074.06,1668.75876
635253174141355000,1/14/2014 5:30:14 PM,4441.2481,9301.2031,302.7,43,30.5,97.2,-10.15,6.4781,119310,629.67132,-986.58,1616.25132
635253174152455000,1/14/2014 5:30:15 PM,4441.258,9301.208,303,43,30.5,97.2,-8.92,6.3548,119311,617.68656,-867.024,1484.71056
635253174161616000,1/14/2014 5:30:16 PM,4441.2679,9301.2128,303.5,43,30.5,97.2,-8.45,6.3548,119312,617.68656,-821.34,1439.02656
635253174171756000,1/14/2014 5:30:17 PM,4441.2778,9301.2176,303.9,43,30.5,97.2,-8.32,6.2931,119313,611.68932,-808.704,1420.39332
635253174181877000,1/14/2014 5:30:18 PM,4441.2877,9301.2225,303.8,43,30.5,97.5,0.15,6.3385,119314,618.00375,14.625,603.37875
635253174192028000,1/14/2014 5:30:19 PM,4441.2976,9301.2273,303.8,43,30.5,97.5,0,6.2359,119315,608.00025,0,608.00025
635253174202168000,1/14/2014 5:30:20 PM,4441.3074,9301.2322,304.2,43,30.5,97.5,-1.55,6.359,119316,620.0025,-151.125,771.1275
635253174212309000,1/14/2014 5:30:21 PM,4441.3173,9301.2371,304.9,43,30.5,97.5,-2.05,6.2359,119317,608.00025,-199.875,807.87525
635253174222459000,1/14/2014 5:30:22 PM,4441.3271,9301.2421,304.7,43,30.5,97.5,-1.15,6.359,119318,620.0025,-112.125,732.1275
635253174232620000,1/14/2014 5:30:23 PM,4441.3369,9301.2471,304.5,43,30.5,97.5,-0.6,6.2974,119319,613.9965,-58.5,672.4965
635253174242731000,1/14/2014 5:30:24 PM,4441.3466,9301.252,304.2,43,30.5,97.5,-0.6,4.5846,119320,446.9985,-58.5,505.4985
635253174252871000,1/14/2014 5:30:25 PM,4441.3563,9301.2568,304.1,43,30.5,97.8,4.45,6.4041,119321,626.32098,435.21,191.11098
635253174263012000,1/14/2014 5:30:26 PM,4441.3661,9301.2615,303.8,43,30.5,97.8,5.73,6.2404,119322,610.31112,560.394,49.91712
635253174273162000,1/14/2014 5:30:27 PM,4441.3758,9301.2662,303.7,42,30.5,97.5,-1.32,6.3795,119323,622.00125,-128.7,750.70125
635253174283303000,1/14/2014 5:30:28 PM,4441.3855,9301.2708,304.2,42,30.5,97.5,-4.2,6.1744,119324,602.004,-409.5,1011.504
635253174293433000,1/14/2014 5:30:29 PM,4441.3951,9301.2755,304.3,42,30.5,97.5,-4.65,6.2359,119325,608.00025,-453.375,1061.37525
635253174303574000,1/14/2014 5:30:30 PM,4441.4047,9301.2801,304,42,30.5,97.5,-4.45,6.4205,119326,625.99875,-433.875,1059.87375
635253174323005000,1/14/2014 5:30:32 PM,4441.424,9301.2891,303.5,42,30.5,97.5,-4.32,6.2974,119327,613.9965,-421.2,1035.1965
635253174323845000,1/14/2014 5:30:32 PM,4441.424,9301.2891,303.5,42,30.5,97.5,-4.32,6.1744,119328,602.004,-421.2,1023.204
635253174334046000,1/14/2014 5:30:33 PM,4441.4336,9301.2937,302.7,42,30.5,97.5,-4.4,6.1744,119329,602.004,-429,1031.004
635253174344466000,1/14/2014 5:30:34 PM,4441.4529,9301.3034,301.4,43,30.5,97.5,-1,6.2974,119330,613.9965,-97.5,711.4965
635253174354297000,1/14/2014 5:30:35 PM,4441.4625,9301.3082,300.4,43,30.5,97.8,0.4,6.2813,119331,614.31114,39.12,575.19114
635253174365037000,1/14/2014 5:30:36 PM,4441.4721,9301.3127,299.3,42,30.5,97.8,0.88,6.3632,119332,622.32096,86.064,536.25696
635253174374598000,1/14/2014 5:30:37 PM,4441.4818,9301.3172,298.9,43,30.5,97.8,1.95,6.3632,119333,622.32096,190.71,431.61096
635253174384689000,1/14/2014 5:30:38 PM,4441.4818,9301.3172,299.4,43,30.5,97.8,1.48,6.3018,119334,616.31604,144.744,471.57204
635253174394839000,1/14/2014 5:30:39 PM,4441.501,9301.3264,299,43,30.5,97.8,0.85,6.3632,119335,622.32096,83.13,539.19096
635253174404990000,1/14/2014 5:30:40 PM,4441.5107,9301.3313,298.6,42,30.5,97.8,0.68,6.3018,119336,616.31604,66.504,549.81204
635253174415100000,1/14/2014 5:30:41 PM,4441.5203,9301.3358,298.4,42,30.5,97.5,-0.45,6.0718,119337,592.0005,-43.875,635.8755
635253174425241000,1/14/2014 5:30:42 PM,4441.53,9301.3404,297.7,42,30.5,97.8,-0.55,6.3427,119338,620.31606,-53.79,674.10606
635253174435402000,1/14/2014 5:30:43 PM,4441.53,9301.3404,297,42,30.5,97.8,-0.6,6.3632,119339,622.32096,-58.68,681.00096
635253174445552000,1/14/2014 5:30:44 PM,4441.5492,9301.3497,296.8,42,30.5,97.8,-0.12,6.3632,119340,622.32096,-11.736,634.05696
635253174455663000,1/14/2014 5:30:45 PM,4441.5588,9301.3543,296.2,42,30.5,97.8,0.35,6.1176,119341,598.30128,34.23,564.07128
635253174465803000,1/14/2014 5:30:46 PM,4441.5684,9301.3589,296,42,30.5,97.8,1.15,6.2404,119342,610.31112,112.47,497.84112
635253174485964000,1/14/2014 5:30:48 PM,4441.578,9301.3638,295.9,42,30.5,97.8,0.65,6.3018,119343,616.31604,63.57,552.74604
635253174486234000,1/14/2014 5:30:48 PM,4441.578,9301.3638,295.9,42,30.5,97.8,0.65,6.3632,119344,622.32096,63.57,558.75096
635253174496245000,1/14/2014 5:30:49 PM,4441.5971,9301.3726,296.5,42,30.5,97.8,0.88,6.3632,119345,622.32096,86.064,536.25696
635253174506376000,1/14/2014 5:30:50 PM,4441.6068,9301.3774,296.7,42,30.5,97.8,0.75,6.3018,119346,616.31604,73.35,542.96604
635253174516516000,1/14/2014 5:30:51 PM,4441.6163,9301.382,296.8,42,30.5,97.8,0.73,6.3018,119347,616.31604,71.394,544.92204
635253174526677000,1/14/2014 5:30:52 PM,4441.6258,9301.3867,296.5,41,30.5,97.5,-7.75,6.3795,119348,622.00125,-755.625,1377.62625
635253174536797000,1/14/2014 5:30:53 PM,4441.6258,9301.3867,296.5,41,30.5,97.5,-5.47,6.4205,119349,625.99875,-533.325,1159.32375
635253174546938000,1/14/2014 5:30:54 PM,4441.6446,9301.3958,296.4,41,30.5,97.5,-5.72,6.4205,119350,625.99875,-557.7,1183.69875
635253174557078000,1/14/2014 5:30:55 PM,4441.654,9301.4003,296.4,42,30.5,97.5,-5.8,6.4205,119351,625.99875,-565.5,1191.49875
635253174567219000,1/14/2014 5:30:56 PM,4441.6636,9301.405,296.4,41,30,97.5,-6.12,6.4205,119352,625.99875,-596.7,1222.69875
635253174577360000,1/14/2014 5:30:57 PM,4441.6731,9301.4095,296.8,42,30,97.5,-5.8,6.4205,119353,625.99875,-565.5,1191.49875
635253174587480000,1/14/2014 5:30:58 PM,4441.6731,9301.4095,297.2,42,30,97.5,-6.32,6.4205,119354,625.99875,-616.2,1242.19875
635253174597621000,1/14/2014 5:30:59 PM,4441.6923,9301.4185,297.3,42,30,97.5,-6.4,6.4205,119355,625.99875,-624,1249.99875
635253174607791000,1/14/2014 5:31:00 PM,4441.7019,9301.4231,297.6,42,30,97.5,-6.27,6.4205,119356,625.99875,-611.325,1237.32375
635253174617902000,1/14/2014 5:31:01 PM,4441.7116,9301.4282,297.5,42,30,97.5,-6.35,6.4205,119357,625.99875,-619.125,1245.12375
635253174628043000,1/14/2014 5:31:02 PM,4441.7212,9301.4329,297.3,42,30,97.5,-6.32,6.4205,119358,625.99875,-616.2,1242.19875
635253174638243000,1/14/2014 5:31:03 PM,4441.7212,9301.4329,297.4,42,30,97.5,-7.15,6.4205,119359,625.99875,-697.125,1323.12375
635253174648894000,1/14/2014 5:31:04 PM,4441.7406,9301.442,297.7,42,30,97.5,-6.75,6.4205,119360,625.99875,-658.125,1284.12375
635253174658474000,1/14/2014 5:31:05 PM,4441.7504,9301.4465,297.6,43,30,97.5,-7.32,6.4205,119361,625.99875,-713.7,1339.69875
635253174668615000,1/14/2014 5:31:06 PM,4441.7601,9301.4511,297.5,43,30,97.5,-6.72,6.4205,119362,625.99875,-655.2,1281.19875
635253174678755000,1/14/2014 5:31:07 PM,4441.7698,9301.4557,297.5,43,30,97.5,-4.52,6.4205,119363,625.99875,-440.7,1066.69875
635253174688896000,1/14/2014 5:31:08 PM,4441.7796,9301.4604,297.3,43,30,97.5,-4.65,6.4205,119364,625.99875,-453.375,1079.37375
635253174699036000,1/14/2014 5:31:09 PM,4441.7894,9301.4651,297.1,43,30,97.5,-3.27,6.4205,119365,625.99875,-318.825,944.82375
635253174709177000,1/14/2014 5:31:10 PM,4441.7992,9301.4697,297.3,43,30,97.5,-4.4,6.4205,119366,625.99875,-429,1054.99875
635253174719318000,1/14/2014 5:31:11 PM,4441.8089,9301.4742,297.4,43,30,97.5,-3.8,6.4205,119367,625.99875,-370.5,996.49875
635253174729728000,1/14/2014 5:31:12 PM,4441.8186,9301.4789,297.2,43,30,97.5,-2.95,6.4205,119368,625.99875,-287.625,913.62375
635253174739609000,1/14/2014 5:31:13 PM,4441.8283,9301.4836,296.8,43,30,97.8,1.05,5.0639,119369,495.24942,102.69,392.55942
635253174749729000,1/14/2014 5:31:14 PM,4441.838,9301.4883,297,43,30,97.8,1.25,5.0639,119370,495.24942,122.25,372.99942
635253174760020000,1/14/2014 5:31:16 PM,4441.8478,9301.4929,297.6,43,30,97.8,0.55,5.0639,119371,495.24942,53.79,441.45942
635253174770021000,1/14/2014 5:31:17 PM,4441.8575,9301.4975,297.9,42,30,97.5,-6.05,5.0769,119372,494.99775,-589.875,1084.87275
635253174780151000,1/14/2014 5:31:18 PM,4441.8672,9301.5024,297.5,42,30,97.5,-6.72,5.0769,119373,494.99775,-655.2,1150.19775
635253174790282000,1/14/2014 5:31:19 PM,4441.8767,9301.5071,297.2,42,30,97.5,-6.72,5.0769,119374,494.99775,-655.2,1150.19775
635253174800422000,1/14/2014 5:31:20 PM,4441.8862,9301.5117,297,42,30,97.5,-6.12,5.0769,119375,494.99775,-596.7,1091.69775
635253174814643000,1/14/2014 5:31:21 PM,4441.9053,9301.5212,296.2,42,30,97.5,-6.07,5.0769,119376,494.99775,-591.825,1086.82275
635253174820704000,1/14/2014 5:31:22 PM,4441.9053,9301.5212,296.2,42,30,97.5,-6.52,6.359,119377,620.0025,-635.7,1255.7025
635253174830864000,1/14/2014 5:31:23 PM,4441.9149,9301.5259,296.1,43,30,97.5,-6,6.359,119378,620.0025,-585,1205.0025
635253174840995000,1/14/2014 5:31:24 PM,4441.9246,9301.5308,295.8,43,30,97.5,-6.15,6.359,119379,620.0025,-599.625,1219.6275
635253174851145000,1/14/2014 5:31:25 PM,4441.9344,9301.5354,296.2,43,30,97.5,-5,6.359,119380,620.0025,-487.5,1107.5025
635253174861276000,1/14/2014 5:31:26 PM,4441.9442,9301.5399,295.8,43,30,97.5,-4.6,6.359,119381,620.0025,-448.5,1068.5025
635253174871416000,1/14/2014 5:31:27 PM,4441.9538,9301.5443,295.2,43,30,97.5,-4.55,6.359,119382,620.0025,-443.625,1063.6275
635253174881557000,1/14/2014 5:31:28 PM,4441.9635,9301.5489,295.3,43,30,97.5,-4.27,6.359,119383,620.0025,-416.325,1036.3275
635253174891688000,1/14/2014 5:31:29 PM,4441.9732,9301.5533,295.6,43,30,97.5,-4.27,6.359,119384,620.0025,-416.325,1036.3275
635253174901838000,1/14/2014 5:31:30 PM,4441.983,9301.5578,295.9,43,30,97.5,-4.2,6.359,119385,620.0025,-409.5,1029.5025
635253174911979000,1/14/2014 5:31:31 PM,4441.9928,9301.5624,295.8,43,30,97.5,-3.8,6.5436,119386,638.001,-370.5,1008.501
635253174922119000,1/14/2014 5:31:32 PM,4442.0025,9301.5671,296.2,43,30,97.5,-2.95,6.2359,119387,608.00025,-287.625,895.62525
635253174932280000,1/14/2014 5:31:33 PM,4442.0123,9301.5719,297,42,30,97.5,-2.12,6.2359,119388,608.00025,-206.7,814.70025
635253174942420000,1/14/2014 5:31:34 PM,4442.0222,9301.5768,297.1,43,30,97.5,-2,6.4205,119389,625.99875,-195,820.99875
635253174952521000,1/14/2014 5:31:35 PM,4442.032,9301.5816,296.7,43,30,97.5,-1.8,6.359,119390,620.0025,-175.5,795.5025
635253174962662000,1/14/2014 5:31:36 PM,4442.0416,9301.5863,296.6,43,30,97.5,-1.2,6.359,119391,620.0025,-117,737.0025
635253174977902000,1/14/2014 5:31:37 PM,4442.0608,9301.596,296.5,42,30,97.5,-2.8,6.4205,119392,625.99875,-273,898.99875
635253174982953000,1/14/2014 5:31:38 PM,4442.0608,9301.596,296.5,42,30,97.5,-2.32,6.2974,119393,613.9965,-226.2,840.1965
635253174993083000,1/14/2014 5:31:39 PM,4442.0704,9301.6011,296.5,42,30,97.5,-2.4,6.2974,119394,613.9965,-234,847.9965
635253175003244000,1/14/2014 5:31:40 PM,4442.0801,9301.6064,297.4,42,30,97.5,-2.55,6.2974,119395,613.9965,-248.625,862.6215
635253175013385000,1/14/2014 5:31:41 PM,4442.0899,9301.612,297.7,43,30,97.5,-2.85,6.2974,119396,613.9965,-277.875,891.8715
635253175023515000,1/14/2014 5:31:42 PM,4442.0996,9301.6171,297.7,42,30,97.5,-1.8,6.359,119397,620.0025,-175.5,795.5025
635253175033656000,1/14/2014 5:31:43 PM,4442.1093,9301.6221,298.1,42,30,97.5,-1.67,6.359,119398,620.0025,-162.825,782.8275
635253175043786000,1/14/2014 5:31:44 PM,4442.1189,9301.6275,298.1,42,30,97.5,-1.67,6.2974,119399,613.9965,-162.825,776.8215
635253175053947000,1/14/2014 5:31:45 PM,4442.1285,9301.6328,298.4,42,30,97.5,-1.07,6.2974,119400,613.9965,-104.325,718.3215
635253175064077000,1/14/2014 5:31:46 PM,4442.1379,9301.6383,298.5,42,30,97.5,-2.85,6.2974,119401,613.9965,-277.875,891.8715
635253175074368000,1/14/2014 5:31:47 PM,4442.1568,9301.6494,298.5,42,30,97.5,-4.2,6.2974,119402,613.9965,-409.5,1023.4965
635253175084359000,1/14/2014 5:31:48 PM,4442.1568,9301.6494,298.6,42,30,97.5,-3.45,6.2974,119403,613.9965,-336.375,950.3715
635253175094489000,1/14/2014 5:31:49 PM,4442.1757,9301.6605,298,42,30,97.5,-3.45,6.2974,119404,613.9965,-336.375,950.3715
635253175104650000,1/14/2014 5:31:50 PM,4442.185,9301.6659,297.6,42,30,97.5,-3.55,6.2974,119405,613.9965,-346.125,960.1215
635253175114770000,1/14/2014 5:31:51 PM,4442.1945,9301.6713,297.9,42,30,97.5,-3.05,6.2974,119406,613.9965,-297.375,911.3715
635253175124971000,1/14/2014 5:31:52 PM,4442.2041,9301.6768,298.3,42,30,97.5,-3.4,2.6359,119407,257.00025,-331.5,588.50025
635253175145232000,1/14/2014 5:31:54 PM,4442.223,9301.6879,297.1,42,30,97.5,-4.27,6.2359,119408,608.00025,-416.325,1024.32525
635253175155343000,1/14/2014 5:31:55 PM,4442.2325,9301.6936,297.1,43,30,97.5,-4.07,6.4821,119409,632.00475,-396.825,1028.82975
635253175165473000,1/14/2014 5:31:56 PM,4442.242,9301.6993,296.5,43,30,97.5,-4.55,6.4205,119410,625.99875,-443.625,1069.62375
635253175175634000,1/14/2014 5:31:57 PM,4442.2513,9301.7047,296.4,42,30,97.5,-4.6,6.4205,119411,625.99875,-448.5,1074.49875
635253175185764000,1/14/2014 5:31:58 PM,4442.2513,9301.7047,295.9,42,30,97.5,-4.05,6.4205,119412,625.99875,-394.875,1020.87375
635253175195885000,1/14/2014 5:31:59 PM,4442.2701,9301.7155,295.6,43,30,97.5,-4.05,6.4205,119413,625.99875,-394.875,1020.87375
635253175206046000,1/14/2014 5:32:00 PM,4442.2796,9301.7207,295.3,42,30,97.5,-4.25,6.1128,119414,595.998,-414.375,1010.373
635253175216196000,1/14/2014 5:32:01 PM,4442.289,9301.7258,295,43,30,97.5,-3.95,6.4821,119415,632.00475,-385.125,1017.12975
635253175226317000,1/14/2014 5:32:02 PM,4442.2985,9301.7312,294.3,43,30,97.5,-4.92,6.359,119416,620.0025,-479.7,1099.7025
635253175236467000,1/14/2014 5:32:03 PM,4442.2985,9301.7312,294,43,30,97.5,-4.85,5.9282,119417,577.9995,-472.875,1050.8745
635253175246608000,1/14/2014 5:32:04 PM,4442.3177,9301.7421,293.7,43,30,97.5,-5.07,5.9282,119418,577.9995,-494.325,1072.3245
635253175256758000,1/14/2014 5:32:05 PM,4442.3273,9301.7475,293.3,43,30,97.5,-3.72,6.2974,119419,613.9965,-362.7,976.6965
635253175266889000,1/14/2014 5:32:06 PM,4442.3368,9301.7529,293.1,43,30,97.5,-4.47,6.2974,119420,613.9965,-435.825,1049.8215
635253175277010000,1/14/2014 5:32:07 PM,4442.3465,9301.7584,292.9,43,30,97.5,-2.75,6.359,119421,620.0025,-268.125,888.1275
635253175287160000,1/14/2014 5:32:08 PM,4442.3465,9301.7584,292.6,43,30,97.5,-2.75,6.2974,119422,613.9965,-268.125,882.1215
635253175306161000,1/14/2014 5:32:10 PM,4442.3752,9301.7749,292.5,43,30,97.5,-2.88,6.2974,119423,613.9965,-280.8,894.7965
635253175307701000,1/14/2014 5:32:10 PM,4442.3752,9301.7749,292.5,43,30,97.5,-2.67,6.2974,119424,613.9965,-260.325,874.3215
635253175317592000,1/14/2014 5:32:11 PM,4442.3847,9301.7804,292.1,43,30,97.5,-2.67,6.2974,119425,613.9965,-260.325,874.3215
635253175327713000,1/14/2014 5:32:12 PM,4442.3943,9301.7858,291.9,43,30,97.5,-2.8,6.2359,119426,608.00025,-273,881.00025
635253175337863000,1/14/2014 5:32:13 PM,4442.3943,9301.7858,291.6,43,30,97.5,-2.45,6.2359,119427,608.00025,-238.875,846.87525
635253175348014000,1/14/2014 5:32:14 PM,4442.4135,9301.7964,291.4,43,30,97.5,-2.4,6.2359,119428,608.00025,-234,842.00025
635253175358164000,1/14/2014 5:32:15 PM,4442.423,9301.8018,291.3,43,30,97.5,-2.35,6.2974,119429,613.9965,-229.125,843.1215
635253175368285000,1/14/2014 5:32:16 PM,4442.4325,9301.8074,291.4,43,30,97.5,-2.35,6.2974,119430,613.9965,-229.125,843.1215
635253175378415000,1/14/2014 5:32:17 PM,4442.4419,9301.8131,291.6,43,30,97.5,-3.88,6.2974,119431,613.9965,-378.3,992.2965
635253175388546000,1/14/2014 5:32:18 PM,4442.4419,9301.8131,291.5,43,30,97.5,-3.88,6.4205,119432,625.99875,-378.3,1004.29875
635253175398687000,1/14/2014 5:32:19 PM,4442.4609,9301.8238,291.4,43,30,97.5,-3.52,6.4205,119433,625.99875,-343.2,969.19875
635253175408857000,1/14/2014 5:32:20 PM,4442.4703,9301.8292,291.3,42,30,97.5,-3.75,6.2359,119434,608.00025,-365.625,973.62525
635253175419038000,1/14/2014 5:32:21 PM,4442.4798,9301.8345,290.9,42,30,97.5,-4.8,6.2359,119435,608.00025,-468,1076.00025
635253175429128000,1/14/2014 5:32:22 PM,4442.4893,9301.8397,290.5,42,30,97.5,-5.35,6.2359,119436,608.00025,-521.625,1129.62525
635253175439309000,1/14/2014 5:32:23 PM,4442.4987,9301.845,290,42,30,97.5,-5.35,6.1128,119437,595.998,-521.625,1117.623
635253175449490000,1/14/2014 5:32:24 PM,4442.5082,9301.8505,290.4,42,30,97.5,-5.35,6.1128,119438,595.998,-521.625,1117.623
635253175459540000,1/14/2014 5:32:25 PM,4442.5177,9301.8559,290.9,42,30,97.5,-5.27,6.1744,119439,602.004,-513.825,1115.829
635253175470301000,1/14/2014 5:32:27 PM,4442.5272,9301.8614,291.3,42,30,97.5,-6.25,6.2974,119440,613.9965,-609.375,1223.3715
635253175479961000,1/14/2014 5:32:27 PM,4442.5367,9301.8669,291.3,43,30,97.5,-5.35,6.1744,119441,602.004,-521.625,1123.629
